Document ID,Agency ID,Docket ID,Tracking Number,Document Type,Posted Date,Is Withdrawn?,Federal Register Number,FR Citation,Title,Comment Start Date,Comment Due Date,Allow Late Comments,Comment on Document ID,Effective Date,Implementation Date,Postmark Date,Received Date,Author Date,Related RIN(s),Authors,CFR,Abstract,Legacy ID,Media,Document Subtype,Exhibit Location,Exhibit Type,Additional Field 1,Additional Field 2,Topics,Duplicate Comments,OMB/PRA Approval Number,Page Count,Page Length,Paper Width,Special Instructions,Source Citation,Start End Page,Subject,First Name,Last Name,City,State/Province,Zip/Postal Code,Country,Organization Name,Submitter Representative,Representative's Address,"Representative's City, State & Zip",Government Agency,Government Agency Type,Comment,Category,Restrict Reason Type,Restrict Reason,Reason Withdrawn,Content Files,Attachment Files,"Display Properties (Name, Label, Tooltip)"
"IRS-2019-0054-0015","IRS","IRS-2019-0054",,"Rule",2020-10-09T04:00Z,false,"2020-19959",,"Base Erosion and Anti-Abuse Tax",2020-10-09T04:00Z,,false,,,,,2020-10-09T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"64346 - 64369",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0054-0015/content.pdf,https://downloads.regulations.gov/IRS-2019-0054-0015/content.htm",,
"IRS-2019-0056-0047","IRS","IRS-2019-0056",,"Rule",2020-08-11T04:00Z,false,"2020-17393",,"Treatment of Payments to Charitable Entities in Return for Consideration",2020-08-11T04:00Z,,false,,,,,2020-08-11T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"48467 - 48474",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0056-0047/content.pdf,https://downloads.regulations.gov/IRS-2019-0056-0047/content.htm",,
"IRS-2019-0057-0017","IRS","IRS-2019-0057",,"Rule",2020-12-30T05:00Z,false,"2020-28484",,"Certain Employee Remuneration in Excess of $1,000,000 under the Internal Revenue Code",2020-12-30T05:00Z,,false,,,,,2020-12-30T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"86481 - 86511",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0057-0017/content.pdf,https://downloads.regulations.gov/IRS-2019-0057-0017/content.htm",,
"IRS-2019-0058-0003","IRS","IRS-2019-0058",,"Rule",2020-12-22T05:00Z,false,"2020-28167",,"Misdirected Direct Deposit Refunds",2020-12-22T05:00Z,,false,,,,,2020-12-22T05:00Z,,,,"26 CFR Part 301",,,,"Final Rule",,,,,"Employment Taxes,Estate Taxes,Excise Taxes,Gift Taxes,Income Taxes,Penalties,Reporting and Recordkeeping Requirements",,,,,,,,"83446 - 83448",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0058-0003/content.pdf,https://downloads.regulations.gov/IRS-2019-0058-0003/content.htm",,
"IRS-2019-0059-0008","IRS","IRS-2019-0059",,"Rule",2020-12-11T05:00Z,false,"2020-21817",,"Source of Income From Certain Sales of Personal Property",2020-12-11T05:00Z,,false,,,,,2020-12-11T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"79837 - 79853",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2019-0059-0008/content.pdf,https://downloads.regulations.gov/IRS-2019-0059-0008/content.htm",,
"IRS-2020-0001-0009","IRS","IRS-2020-0001",,"Rule",2020-10-06T04:00Z,false,"2020-22071",,"Income Tax Withholding from Wages",2020-10-06T04:00Z,,false,,,,,2020-10-06T04:00Z,,,,"26 CFR Part 31",,,,"Final Rule",,,,,"Employment Taxes,Fishing Vessels,Gambling,Income Taxes,Penalties,Pensions,Railroad Retirement,Reporting and Recordkeeping Requirements,Social Security,Unemployment Compensation",,,,,,,,"63019 - 63037",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0001-0009/content.pdf,https://downloads.regulations.gov/IRS-2020-0001-0009/content.htm",,
"IRS-2020-0002-0018","IRS","IRS-2020-0002",,"Rule",2020-10-09T04:00Z,false,"2020-21990",,"Meals and Entertainment Expenses under Section 274",2020-10-09T04:00Z,,false,,,,,2020-10-09T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"64026 - 64040",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0002-0018/content.pdf,https://downloads.regulations.gov/IRS-2020-0002-0018/content.htm",,
"IRS-2020-0002-0019","IRS","IRS-2020-0002",,"Rule",2020-12-18T05:00Z,false,"2020-26860",,"Meals and Entertainment Expenses; Correction",2020-12-18T05:00Z,,false,,,,,2020-12-18T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,,,,,,,,,"82355 - 82355",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0002-0019/content.pdf,https://downloads.regulations.gov/IRS-2020-0002-0019/content.htm",,
"IRS-2020-0003-0009","IRS","IRS-2020-0003",,"Rule",2020-10-13T04:00Z,false,"2020-20144",,"Computation and Reporting of Reserves for Life Insurance Companies",2020-10-13T04:00Z,,false,,,,,2020-10-13T04:00Z,,,,"26 CFR Parts 1 and 301",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements,Employment Taxes,Estate Taxes,Excise Taxes,Gift Taxes,Penalties",,,,,,,,"64386 - 64394",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0003-0009/content.pdf,https://downloads.regulations.gov/IRS-2020-0003-0009/content.htm",,
"IRS-2020-0005-0023","IRS","IRS-2020-0005",,"Rule",2020-07-17T04:00Z,false,"2020-15446",,"Preparer Tax Identification Number User Fee Update",2020-07-17T04:00Z,,false,,,,,2020-07-17T04:00Z,,,,"26 CFR Part 300",,,,"Final Rule",,,,,"Reporting and Recordkeeping Requirements,User Fees",,,,,,,,"43433 - 43436",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0005-0023/content.pdf,https://downloads.regulations.gov/IRS-2020-0005-0023/content.htm",,
"IRS-2020-0006-0021","IRS","IRS-2020-0006",,"Rule",2020-12-02T05:00Z,false,"2020-25954",,"Unrelated Business Taxable Income Separately Computed for Each Trade or Business",2020-12-02T05:00Z,,false,,,,,2020-12-02T05:00Z,,,,"26 CFR Parts 1 and 602",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"77952 - 77984",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0006-0021/content.pdf,https://downloads.regulations.gov/IRS-2020-0006-0021/content.htm",,
"IRS-2020-0007-0014","IRS","IRS-2020-0007",,"Rule",2020-10-19T04:00Z,false,"2020-21162",,"Effect of Section 67(g) on Trusts and Estates",2020-10-19T04:00Z,,false,,,,,2020-10-19T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"66219 - 66226",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0007-0014/content.pdf,https://downloads.regulations.gov/IRS-2020-0007-0014/content.htm",,
"IRS-2020-0010-0005","IRS","IRS-2020-0010",,"Rule",2020-09-18T04:00Z,false,"2020-20671",,"Rehabilitation Credit Allocated Over a 5-Year Period",2020-09-18T04:00Z,,false,,,,,2020-09-18T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"58266 - 58268",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0010-0005/content.pdf,https://downloads.regulations.gov/IRS-2020-0010-0005/content.htm",,
"IRS-2020-0011-0003","IRS","IRS-2020-0011",,"Rule",2020-12-01T05:00Z,false,"2020-26200",,"Guidance Clarifying Premium Tax Credit Unaffected by Suspension of Personal Exemption Deduction",2020-12-01T05:00Z,,false,,,,,2020-12-01T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"76976 - 76979",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0011-0003/content.pdf,https://downloads.regulations.gov/IRS-2020-0011-0003/content.htm",,
"IRS-2020-0012-0006","IRS","IRS-2020-0012",,"Rule",2020-10-01T04:00Z,false,"2020-21777",,"Income Tax Withholding on Certain Periodic Retirement and Annuity Payments Under Section 3405(a)",2020-10-01T04:00Z,,false,,,,,2020-10-01T04:00Z,,,,"26 CFR Parts 31 and 35",,,,"Final Rule",,,,,"Employment Taxes,Fishing Vessels,Gambling,Income Taxes,Penalties,Pensions,Railroad Retirement,Reporting and Recordkeeping Requirements,Social Security,Unemployment Compensation",,,,,,,,"61813 - 61816",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0012-0006/content.pdf,https://downloads.regulations.gov/IRS-2020-0012-0006/content.htm",,
"IRS-2020-0014-0005","IRS","IRS-2020-0014",,"Rule",2020-10-13T04:00Z,false,"2020-20746",,"Dependent Defined",2020-10-13T04:00Z,,false,,,,,2020-10-13T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"64383 - 64386",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0014-0005/content.pdf,https://downloads.regulations.gov/IRS-2020-0014-0005/content.htm",,
"IRS-2020-0018-0023","IRS","IRS-2020-0018",,"Rule",2020-12-02T05:00Z,false,"2020-26313",,"Statutory Limitations on Like-Kind Exchanges",2020-12-02T05:00Z,,false,,,,,2020-12-02T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"77365 - 77383",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0018-0023/content.pdf,https://downloads.regulations.gov/IRS-2020-0018-0023/content.htm",,
"IRS-2020-0019-0017","IRS","IRS-2020-0019",,"Rule",2020-12-16T05:00Z,false,"2020-27505",,"Qualified Transportation Fringe, Transportation and Commuting Expenses",2020-12-16T05:00Z,,false,,,,,2020-12-16T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"81391 - 81409",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0019-0017/content.pdf,https://downloads.regulations.gov/IRS-2020-0019-0017/content.htm",,
"IRS-2020-0020-0002","IRS","IRS-2020-0020",,"Rule",2020-07-08T04:00Z,false,"2020-14426",,"Carryback of Consolidated Net Operating Losses",2020-07-08T04:00Z,,false,,,,,2020-07-08T04:00Z,,,,"26 CFR Parts 1 and 602",,,,"Temporary Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"40892 - 40899",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0020-0002/content.pdf,https://downloads.regulations.gov/IRS-2020-0020-0002/content.htm",,
"IRS-2020-0020-0010","IRS","IRS-2020-0020",,"Rule",2020-08-28T04:00Z,false,"2020-16985",,"Carryback of Consolidated Net Operating Losses",2020-08-28T04:00Z,,false,,,,,2020-08-28T04:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"53162 - 53163",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0020-0010/content.pdf,https://downloads.regulations.gov/IRS-2020-0020-0010/content.htm",,
"IRS-2020-0020-0011","IRS","IRS-2020-0020",,"Rule",2020-10-27T04:00Z,false,"2020-22974",,"Consolidated Net Operating Losses",2020-10-27T04:00Z,,false,,,,,2020-10-27T04:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"67966 - 67988",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0020-0011/content.pdf,https://downloads.regulations.gov/IRS-2020-0020-0011/content.htm",,
"IRS-2020-0023-0002","IRS","IRS-2020-0023",,"Rule",2020-12-15T05:00Z,false,"2020-27498",,"Grandfathered Group Health Plans and Grandfathered Group Health Insurance Coverage",2020-12-15T05:00Z,,false,,,,,2020-12-15T05:00Z,,,,"26 CFR Part 54",,,,"Final Rule",,,,,"Excise Taxes,Health Care,Health Insurance,Pensions,Reporting and Recordkeeping Requirements,Employee Benefit Plans,Penalties,Privacy,Age Discrimination,Civil Rights,Individuals with Disabilities,Intergovernmental Relations,Sex Discrimination",,,,,,,,"81097 - 81122",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0023-0002/content.pdf,https://downloads.regulations.gov/IRS-2020-0023-0002/content.htm",,
"IRS-2020-0024-0021","IRS","IRS-2020-0024",,"Rule",2020-12-11T05:00Z,false,"2020-25374",,"Guidance: Income Subject to a High Rate of Foreign Tax; Correction",2020-12-11T05:00Z,,false,,,,,2020-12-11T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,,,,,,,,,"79837 - 79837",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0024-0021/content.pdf,https://downloads.regulations.gov/IRS-2020-0024-0021/content.htm",,
"IRS-2020-0024-0022","IRS","IRS-2020-0024",,"Rule",2020-12-11T05:00Z,false,"2020-25371",,"Guidance: Income Subject to a High Rate of Foreign Tax; Correcting Amendment",2020-12-11T05:00Z,,false,,,,,2020-12-11T05:00Z,,,,"26 CFR Part 1",,,,"Correction",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"79853 - 79854",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0024-0022/content.pdf,https://downloads.regulations.gov/IRS-2020-0024-0022/content.htm",,
"IRS-2020-0025-0001","IRS","IRS-2020-0025",,"Rule",2020-07-29T04:00Z,false,"2020-16302",,"Recapture of Excess Employment Tax Credits Under the Families First Act and the CARES Act (Temporary regulation)",2020-07-29T04:00Z,,false,,,,,2020-07-29T04:00Z,,,,"26 CFR Part 31",,,,"Temporary Rule",,,,,,,,,,,,,"45514 - 45519",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0025-0001/content.pdf,https://downloads.regulations.gov/IRS-2020-0025-0001/content.htm",,
"IRS-2020-0033-0003","IRS","IRS-2020-0033",,"Rule",2020-12-01T05:00Z,false,"2020-26074",,"Coordination of Extraordinary Disposition and Disqualified Basis Rules",2020-12-01T05:00Z,,false,,,,,2020-12-01T05:00Z,,,,"26 CFR Part 1",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"76960 - 76975",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0033-0003/content.pdf,https://downloads.regulations.gov/IRS-2020-0033-0003/content.htm",,
"IRS-2020-0039-0002","IRS","IRS-2020-0039",,"Rule",2020-11-06T05:00Z,false,"2020-24332",,"Additional Policy and Regulatory Revisions in Response to the COVID-19 Public Health Emergency",2020-11-06T05:00Z,,false,,,,,2020-11-06T05:00Z,,,,"26 CFR Part 54",,,,"Final Rule with Request for Comments",,,,,"Excise Taxes,Health Care,Health Insurance,Pensions,Reporting and Recordkeeping Requirements,Employee Benefit Plans,Penalties,Privacy,Child Support,Claims,Medicaid,Health Facilities,Health Professions,Laboratories,Medicare,Rural Areas,X-Rays,Administrative Practices and Procedures,Biologics,Drugs,Grant Programs-Health,Health Maintenance Organizations (HMO),Loan Programs-Health,Age Discrimination,Civil Rights,Individuals with Disabilities,Intergovernmental Relations,Sex Discrimination,Advertising,Brokers,Conflict of Interests,Consumer Protection,Grants Administration,Health Records,Hospitals,Indians,Organization and Functions (Government Agencies),Public Assistance Programs,Technical Assistance",,,,,,,,"71142 - 71205",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0039-0002/content.pdf,https://downloads.regulations.gov/IRS-2020-0039-0002/content.htm",,
"IRS-2020-0040-0003","IRS","IRS-2020-0040",,"Rule",2020-11-12T05:00Z,false,"2020-21819",,"Guidance: Allocation and Apportionment of Deductions and Foreign Taxes, Foreign Tax Redeterminations, Foreign Tax Credit Disallowance, Consolidated Groups, Hybrid Arrangements and Certain Payments",2020-11-12T05:00Z,,false,,,,,2020-11-12T05:00Z,,,,"26 CFR Parts 1 and 301",,,,"Final Rule",,,,,"Income Taxes,Reporting and Recordkeeping Requirements,Penalties",,,,,,,,"71998 - 72075",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0040-0003/content.pdf,https://downloads.regulations.gov/IRS-2020-0040-0003/content.htm",,
"IRS-2020-0043-0001","IRS","IRS-2020-0043",,"Rule",2020-05-04T04:00Z,false,"2020-09399",,"Extension of Certain Timeframes for Employee Benefit Plans, Participants, and Beneficiaries Affected by the COVID-19 Outbreak",2020-05-04T04:00Z,,false,,,,,2020-05-04T04:00Z,,,,"26 CFR Part 54",,,,"Temporary Rule",,,,,,,,,,,,,"26351 - 26355",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0043-0001/content.pdf,https://downloads.regulations.gov/IRS-2020-0043-0001/content.htm",,
"IRS-2020-0044-0001","IRS","IRS-2020-0044",,"Rule",2020-11-12T05:00Z,false,"2020-24591",,"Transparency in Pricing",2020-11-12T05:00Z,,false,,,,,2020-11-12T05:00Z,,,,"26 CFR Part 54",,,,"Final Rule",,,,,"Excise Taxes,Health Care,Health Insurance,Pensions,Reporting and Recordkeeping Requirements,Continuation Coverage,Disclosure,Employee Benefit Plans,Group Health Plans,Medical Child Support,State Regulation of Health Insurance,Administrative Practices and Procedures,Claims,Penalties",,,,,,,,"72158 - 72310",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS-2020-0044-0001/content.pdf,https://downloads.regulations.gov/IRS-2020-0044-0001/content.htm",,
"IRS_FRDOC_0001-1901","IRS","IRS_FRDOC_0001",,"Rule",2020-08-12T04:00Z,false,"2020-15842",,"Rules Regarding Certain Hybrid Arrangements; Correcting Amendment",2020-08-12T04:00Z,,false,,,,,2020-08-12T04:00Z,,,,"26 CFR Part 1",,,,,,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"48651 - 48651",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS_FRDOC_0001-1901/content.pdf,https://downloads.regulations.gov/IRS_FRDOC_0001-1901/content.htm",,
"IRS_FRDOC_0001-1903","IRS","IRS_FRDOC_0001",,"Rule",2020-08-14T04:00Z,false,"2020-16383",,"Base Erosion and Anti-Abuse Tax; Correcting Amendment",2020-08-14T04:00Z,,false,,,,,2020-08-14T04:00Z,,,,"26 CFR Part 1",,,,,,,,,"Income Taxes,Reporting and Recordkeeping Requirements",,,,,,,,"49595 - 49595",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/IRS_FRDOC_0001-1903/content.pdf,https://downloads.regulations.gov/IRS_FRDOC_0001-1903/content.htm",,
